keyword,growthRate,timeline.label,timeline.value,timeline.time
nissan,-1.547341288,"Feb 21, 2021",94,1613865600
nissan,-1.547341288,"Feb 28, 2021",87,1614470400
nissan,-1.547341288,"Mar 7, 2021",89,1615075200
nissan,-1.547341288,"Mar 14, 2021",85,1615680000
nissan,-1.547341288,"Mar 21, 2021",85,1616284800
nissan,-1.547341288,"Mar 28, 2021",87,1616889600
nissan,-1.547341288,"Apr 4, 2021",88,1617494400
nissan,-1.547341288,"Apr 11, 2021",89,1618099200
nissan,-1.547341288,"Apr 18, 2021",79,1618704000
nissan,-1.547341288,"Apr 25, 2021",85,1619308800
nissan,-1.547341288,"May 2, 2021",87,1619913600
nissan,-1.547341288,"May 9, 2021",93,1620518400
nissan,-1.547341288,"May 16, 2021",84,1621123200
nissan,-1.547341288,"May 23, 2021",98,1621728000
nissan,-1.547341288,"May 30, 2021",93,1622332800
nissan,-1.547341288,"Jun 6, 2021",82,1622937600
nissan,-1.547341288,"Jun 13, 2021",88,1623542400
nissan,-1.547341288,"Jun 20, 2021",82,1624147200
nissan,-1.547341288,"Jun 27, 2021",85,1624752000
nissan,-1.547341288,"Jul 4, 2021",87,1625356800
nissan,-1.547341288,"Jul 11, 2021",84,1625961600
nissan,-1.547341288,"Jul 18, 2021",93,1626566400
nissan,-1.547341288,"Jul 25, 2021",90,1627171200
nissan,-1.547341288,"Aug 1, 2021",89,1627776000
nissan,-1.547341288,"Aug 8, 2021",88,1628380800
nissan,-1.547341288,"Aug 15, 2021",93,1628985600
nissan,-1.547341288,"Aug 22, 2021",95,1629590400
nissan,-1.547341288,"Aug 29, 2021",92,1630195200
nissan,-1.547341288,"Sep 5, 2021",91,1630800000
nissan,-1.547341288,"Sep 12, 2021",89,1631404800
nissan,-1.547341288,"Sep 19, 2021",83,1632009600
nissan,-1.547341288,"Sep 26, 2021",86,1632614400
nissan,-1.547341288,"Oct 3, 2021",91,1633219200
nissan,-1.547341288,"Oct 10, 2021",86,1633824000
nissan,-1.547341288,"Oct 17, 2021",84,1634428800
nissan,-1.547341288,"Oct 24, 2021",83,1635033600
nissan,-1.547341288,"Oct 31, 2021",82,1635638400
nissan,-1.547341288,"Nov 7, 2021",83,1636243200
nissan,-1.547341288,"Nov 14, 2021",79,1636848000
nissan,-1.547341288,"Nov 21, 2021",74,1637452800
nissan,-1.547341288,"Nov 28, 2021",78,1638057600
nissan,-1.547341288,"Dec 5, 2021",73,1638662400
nissan,-1.547341288,"Dec 12, 2021",70,1639267200
nissan,-1.547341288,"Dec 19, 2021",68,1639872000
nissan,-1.547341288,"Dec 26, 2021",81,1640476800
nissan,-1.547341288,"Jan 2, 2022",84,1641081600
nissan,-1.547341288,"Jan 9, 2022",82,1641686400
nissan,-1.547341288,"Jan 16, 2022",84,1642291200
nissan,-1.547341288,"Jan 23, 2022",76,1642896000
nissan,-1.547341288,"Jan 30, 2022",80,1643500800
nissan,-1.547341288,"Feb 6, 2022",81,1644105600
nissan,-1.547341288,"Feb 13, 2022",81,1644710400
nissan,-1.547341288,"Feb 20, 2022",71,1645315200
nissan,-1.547341288,"Feb 27, 2022",68,1645920000
nissan,-1.547341288,"Mar 6, 2022",71,1646524800
nissan,-1.547341288,"Mar 13, 2022",82,1647129600
nissan,-1.547341288,"Mar 20, 2022",74,1647734400
nissan,-1.547341288,"Mar 27, 2022",77,1648339200
nissan,-1.547341288,"Apr 3, 2022",71,1648944000
nissan,-1.547341288,"Apr 10, 2022",77,1649548800
nissan,-1.547341288,"Apr 17, 2022",91,1650153600
nissan,-1.547341288,"Apr 24, 2022",73,1650758400
nissan,-1.547341288,"May 1, 2022",78,1651363200
nissan,-1.547341288,"May 8, 2022",81,1651968000
nissan,-1.547341288,"May 15, 2022",83,1652572800
nissan,-1.547341288,"May 22, 2022",75,1653177600
nissan,-1.547341288,"May 29, 2022",79,1653782400
nissan,-1.547341288,"Jun 5, 2022",74,1654387200
nissan,-1.547341288,"Jun 12, 2022",73,1654992000
nissan,-1.547341288,"Jun 19, 2022",70,1655596800
nissan,-1.547341288,"Jun 26, 2022",74,1656201600
nissan,-1.547341288,"Jul 3, 2022",81,1656806400
nissan,-1.547341288,"Jul 10, 2022",78,1657411200
nissan,-1.547341288,"Jul 17, 2022",78,1658016000
nissan,-1.547341288,"Jul 24, 2022",75,1658620800
nissan,-1.547341288,"Jul 31, 2022",82,1659225600
nissan,-1.547341288,"Aug 7, 2022",78,1659830400
nissan,-1.547341288,"Aug 14, 2022",82,1660435200
nissan,-1.547341288,"Aug 21, 2022",79,1661040000
nissan,-1.547341288,"Aug 28, 2022",72,1661644800
nissan,-1.547341288,"Sep 4, 2022",79,1662249600
nissan,-1.547341288,"Sep 11, 2022",77,1662854400
nissan,-1.547341288,"Sep 18, 2022",74,1663459200
nissan,-1.547341288,"Sep 25, 2022",73,1664064000
nissan,-1.547341288,"Oct 2, 2022",76,1664668800
nissan,-1.547341288,"Oct 9, 2022",79,1665273600
nissan,-1.547341288,"Oct 16, 2022",75,1665878400
nissan,-1.547341288,"Oct 23, 2022",77,1666483200
nissan,-1.547341288,"Oct 30, 2022",81,1667088000
nissan,-1.547341288,"Nov 6, 2022",80,1667692800
nissan,-1.547341288,"Nov 13, 2022",78,1668297600
nissan,-1.547341288,"Nov 20, 2022",72,1668902400
nissan,-1.547341288,"Nov 27, 2022",73,1669507200
nissan,-1.547341288,"Dec 4, 2022",76,1670112000
nissan,-1.547341288,"Dec 11, 2022",80,1670716800
nissan,-1.547341288,"Dec 18, 2022",76,1671321600
nissan,-1.547341288,"Dec 25, 2022",87,1671926400
nissan,-1.547341288,"Jan 1, 2023",85,1672531200
nissan,-1.547341288,"Jan 8, 2023",84,1673136000
nissan,-1.547341288,"Jan 15, 2023",84,1673740800
nissan,-1.547341288,"Jan 22, 2023",88,1674345600
nissan,-1.547341288,"Jan 29, 2023",80,1674950400
nissan,-1.547341288,"Feb 5, 2023",87,1675555200
nissan,-1.547341288,"Feb 12, 2023",82,1676160000
nissan,-1.547341288,"Feb 19, 2023",98,1676764800
nissan,-1.547341288,"Feb 26, 2023",87,1677369600
nissan,-1.547341288,"Mar 5, 2023",77,1677974400
nissan,-1.547341288,"Mar 12, 2023",84,1678579200
nissan,-1.547341288,"Mar 19, 2023",78,1679184000
nissan,-1.547341288,"Mar 26, 2023",88,1679788800
nissan,-1.547341288,"Apr 2, 2023",79,1680393600
nissan,-1.547341288,"Apr 9, 2023",86,1680998400
nissan,-1.547341288,"Apr 16, 2023",84,1681603200
nissan,-1.547341288,"Apr 23, 2023",79,1682208000
nissan,-1.547341288,"Apr 30, 2023",83,1682812800
nissan,-1.547341288,"May 7, 2023",83,1683417600
nissan,-1.547341288,"May 14, 2023",85,1684022400
nissan,-1.547341288,"May 21, 2023",99,1684627200
nissan,-1.547341288,"May 28, 2023",84,1685232000
nissan,-1.547341288,"Jun 4, 2023",80,1685836800
nissan,-1.547341288,"Jun 11, 2023",78,1686441600
nissan,-1.547341288,"Jun 18, 2023",90,1687046400
nissan,-1.547341288,"Jun 25, 2023",81,1687651200
nissan,-1.547341288,"Jul 2, 2023",86,1688256000
nissan,-1.547341288,"Jul 9, 2023",82,1688860800
nissan,-1.547341288,"Jul 16, 2023",79,1689465600
nissan,-1.547341288,"Jul 23, 2023",79,1690070400
nissan,-1.547341288,"Jul 30, 2023",77,1690675200
nissan,-1.547341288,"Aug 6, 2023",82,1691280000
nissan,-1.547341288,"Aug 13, 2023",79,1691884800
nissan,-1.547341288,"Aug 20, 2023",83,1692489600
nissan,-1.547341288,"Aug 27, 2023",88,1693094400
nissan,-1.547341288,"Sep 3, 2023",82,1693699200
nissan,-1.547341288,"Sep 10, 2023",81,1694304000
nissan,-1.547341288,"Sep 17, 2023",80,1694908800
nissan,-1.547341288,"Sep 24, 2023",80,1695513600
nissan,-1.547341288,"Oct 1, 2023",86,1696118400
nissan,-1.547341288,"Oct 8, 2023",75,1696723200
nissan,-1.547341288,"Oct 15, 2023",77,1697328000
nissan,-1.547341288,"Oct 22, 2023",85,1697932800
nissan,-1.547341288,"Oct 29, 2023",92,1698537600
nissan,-1.547341288,"Nov 5, 2023",85,1699142400
nissan,-1.547341288,"Nov 12, 2023",83,1699747200
nissan,-1.547341288,"Nov 19, 2023",78,1700352000
nissan,-1.547341288,"Nov 26, 2023",83,1700956800
nissan,-1.547341288,"Dec 3, 2023",83,1701561600
nissan,-1.547341288,"Dec 10, 2023",85,1702166400
nissan,-1.547341288,"Dec 17, 2023",80,1702771200
nissan,-1.547341288,"Dec 24, 2023",99,1703376000
nissan,-1.547341288,"Dec 31, 2023",81,1703980800
nissan,-1.547341288,"Jan 7, 2024",89,1704585600
nissan,-1.547341288,"Jan 14, 2024",93,1705190400
nissan,-1.547341288,"Jan 21, 2024",88,1705795200
nissan,-1.547341288,"Jan 28, 2024",82,1706400000
nissan,-1.547341288,"Feb 4, 2024",82,1707004800
nissan,-1.547341288,"Feb 11, 2024",81,1707609600
nissan,-1.547341288,"Feb 18, 2024",85,1708214400
nissan,-1.547341288,"Feb 25, 2024",91,1708819200
nissan,-1.547341288,"Mar 3, 2024",86,1709424000
nissan,-1.547341288,"Mar 10, 2024",92,1710028800
nissan,-1.547341288,"Mar 17, 2024",85,1710633600
nissan,-1.547341288,"Mar 24, 2024",83,1711238400
nissan,-1.547341288,"Mar 31, 2024",93,1711843200
nissan,-1.547341288,"Apr 7, 2024",84,1712448000
nissan,-1.547341288,"Apr 14, 2024",82,1713052800
nissan,-1.547341288,"Apr 21, 2024",83,1713657600
nissan,-1.547341288,"Apr 28, 2024",95,1714262400
nissan,-1.547341288,"May 5, 2024",94,1714867200
nissan,-1.547341288,"May 12, 2024",81,1715472000
nissan,-1.547341288,"May 19, 2024",83,1716076800
nissan,-1.547341288,"May 26, 2024",73,1716681600
nissan,-1.547341288,"Jun 2, 2024",81,1717286400
nissan,-1.547341288,"Jun 9, 2024",80,1717891200
nissan,-1.547341288,"Jun 16, 2024",79,1718496000
opel,-10.68453396,"Jun 16, 2019",91,1560643200
opel,-10.68453396,"Jun 23, 2019",97,1561248000
opel,-10.68453396,"Jun 30, 2019",95,1561852800
opel,-10.68453396,"Jul 7, 2019",94,1562457600
opel,-10.68453396,"Jul 14, 2019",100,1563062400
opel,-10.68453396,"Jul 21, 2019",89,1563667200
opel,-10.68453396,"Jul 28, 2019",89,1564272000
opel,-10.68453396,"Aug 4, 2019",93,1564876800
opel,-10.68453396,"Aug 11, 2019",94,1565481600
opel,-10.68453396,"Aug 18, 2019",92,1566086400
opel,-10.68453396,"Aug 25, 2019",88,1566691200
opel,-10.68453396,"Sep 1, 2019",89,1567296000
opel,-10.68453396,"Sep 8, 2019",89,1567900800
opel,-10.68453396,"Sep 15, 2019",87,1568505600
opel,-10.68453396,"Sep 22, 2019",88,1569110400
opel,-10.68453396,"Sep 29, 2019",86,1569715200
opel,-10.68453396,"Oct 6, 2019",89,1570320000
opel,-10.68453396,"Oct 13, 2019",92,1570924800
opel,-10.68453396,"Oct 20, 2019",88,1571529600
opel,-10.68453396,"Oct 27, 2019",97,1572134400
opel,-10.68453396,"Nov 3, 2019",93,1572739200
opel,-10.68453396,"Nov 10, 2019",91,1573344000
opel,-10.68453396,"Nov 17, 2019",93,1573948800
opel,-10.68453396,"Nov 24, 2019",81,1574553600
opel,-10.68453396,"Dec 1, 2019",87,1575158400
opel,-10.68453396,"Dec 8, 2019",82,1575763200
opel,-10.68453396,"Dec 15, 2019",80,1576368000
opel,-10.68453396,"Dec 22, 2019",85,1576972800
opel,-10.68453396,"Dec 29, 2019",92,1577577600
opel,-10.68453396,"Jan 5, 2020",89,1578182400
opel,-10.68453396,"Jan 12, 2020",93,1578787200
opel,-10.68453396,"Jan 19, 2020",81,1579392000
opel,-10.68453396,"Jan 26, 2020",93,1579996800
opel,-10.68453396,"Feb 2, 2020",92,1580601600
opel,-10.68453396,"Feb 9, 2020",92,1581206400
opel,-10.68453396,"Feb 16, 2020",95,1581811200
opel,-10.68453396,"Feb 23, 2020",82,1582416000
opel,-10.68453396,"Mar 1, 2020",88,1583020800
opel,-10.68453396,"Mar 8, 2020",67,1583625600
opel,-10.68453396,"Mar 15, 2020",56,1584230400
opel,-10.68453396,"Mar 22, 2020",49,1584835200
opel,-10.68453396,"Mar 29, 2020",42,1585440000
opel,-10.68453396,"Apr 5, 2020",46,1586044800
opel,-10.68453396,"Apr 12, 2020",53,1586649600
opel,-10.68453396,"Apr 19, 2020",56,1587254400
opel,-10.68453396,"Apr 26, 2020",67,1587859200
opel,-10.68453396,"May 3, 2020",67,1588464000
opel,-10.68453396,"May 10, 2020",69,1589068800
opel,-10.68453396,"May 17, 2020",76,1589673600
opel,-10.68453396,"May 24, 2020",78,1590278400
opel,-10.68453396,"May 31, 2020",77,1590883200
opel,-10.68453396,"Jun 7, 2020",80,1591488000
opel,-10.68453396,"Jun 14, 2020",84,1592092800
opel,-10.68453396,"Jun 21, 2020",86,1592697600
opel,-10.68453396,"Jun 28, 2020",90,1593302400
opel,-10.68453396,"Jul 5, 2020",89,1593907200
opel,-10.68453396,"Jul 12, 2020",93,1594512000
opel,-10.68453396,"Jul 19, 2020",96,1595116800
opel,-10.68453396,"Jul 26, 2020",91,1595721600
opel,-10.68453396,"Aug 2, 2020",92,1596326400
opel,-10.68453396,"Aug 9, 2020",89,1596931200
opel,-10.68453396,"Aug 16, 2020",89,1597536000
opel,-10.68453396,"Aug 23, 2020",91,1598140800
opel,-10.68453396,"Aug 30, 2020",87,1598745600
opel,-10.68453396,"Sep 6, 2020",91,1599350400
opel,-10.68453396,"Sep 13, 2020",88,1599955200
opel,-10.68453396,"Sep 20, 2020",86,1600560000
opel,-10.68453396,"Sep 27, 2020",84,1601164800
opel,-10.68453396,"Oct 4, 2020",83,1601769600
opel,-10.68453396,"Oct 11, 2020",83,1602374400
opel,-10.68453396,"Oct 18, 2020",72,1602979200
opel,-10.68453396,"Oct 25, 2020",72,1603584000
opel,-10.68453396,"Nov 1, 2020",70,1604188800
opel,-10.68453396,"Nov 8, 2020",73,1604793600
opel,-10.68453396,"Nov 15, 2020",73,1605398400
opel,-10.68453396,"Nov 22, 2020",76,1606003200
opel,-10.68453396,"Nov 29, 2020",78,1606608000
opel,-10.68453396,"Dec 6, 2020",72,1607212800
opel,-10.68453396,"Dec 13, 2020",74,1607817600
opel,-10.68453396,"Dec 20, 2020",72,1608422400
opel,-10.68453396,"Dec 27, 2020",84,1609027200
opel,-10.68453396,"Jan 3, 2021",89,1609632000
opel,-10.68453396,"Jan 10, 2021",89,1610236800
opel,-10.68453396,"Jan 17, 2021",86,1610841600
opel,-10.68453396,"Jan 24, 2021",89,1611446400
opel,-10.68453396,"Jan 31, 2021",87,1612051200
opel,-10.68453396,"Feb 7, 2021",86,1612656000
opel,-10.68453396,"Feb 14, 2021",89,1613260800
opel,-10.68453396,"Feb 21, 2021",92,1613865600
opel,-10.68453396,"Feb 28, 2021",93,1614470400
opel,-10.68453396,"Mar 7, 2021",90,1615075200
opel,-10.68453396,"Mar 14, 2021",89,1615680000
opel,-10.68453396,"Mar 21, 2021",85,1616284800
opel,-10.68453396,"Mar 28, 2021",86,1616889600
opel,-10.68453396,"Apr 4, 2021",92,1617494400
opel,-10.68453396,"Apr 11, 2021",83,1618099200
opel,-10.68453396,"Apr 18, 2021",85,1618704000
opel,-10.68453396,"Apr 25, 2021",84,1619308800
opel,-10.68453396,"May 2, 2021",90,1619913600
opel,-10.68453396,"May 9, 2021",90,1620518400
opel,-10.68453396,"May 16, 2021",88,1621123200
opel,-10.68453396,"May 23, 2021",93,1621728000
opel,-10.68453396,"May 30, 2021",95,1622332800
opel,-10.68453396,"Jun 6, 2021",87,1622937600
opel,-10.68453396,"Jun 13, 2021",86,1623542400
opel,-10.68453396,"Jun 20, 2021",83,1624147200
opel,-10.68453396,"Jun 27, 2021",92,1624752000
opel,-10.68453396,"Jul 4, 2021",88,1625356800
opel,-10.68453396,"Jul 11, 2021",90,1625961600
opel,-10.68453396,"Jul 18, 2021",96,1626566400
opel,-10.68453396,"Jul 25, 2021",91,1627171200
opel,-10.68453396,"Aug 1, 2021",84,1627776000
opel,-10.68453396,"Aug 8, 2021",89,1628380800
opel,-10.68453396,"Aug 15, 2021",90,1628985600
opel,-10.68453396,"Aug 22, 2021",89,1629590400
opel,-10.68453396,"Aug 29, 2021",87,1630195200
opel,-10.68453396,"Sep 5, 2021",78,1630800000
opel,-10.68453396,"Sep 12, 2021",82,1631404800
opel,-10.68453396,"Sep 19, 2021",76,1632009600
opel,-10.68453396,"Sep 26, 2021",77,1632614400
opel,-10.68453396,"Oct 3, 2021",78,1633219200
opel,-10.68453396,"Oct 10, 2021",82,1633824000
opel,-10.68453396,"Oct 17, 2021",78,1634428800
opel,-10.68453396,"Oct 24, 2021",77,1635033600
opel,-10.68453396,"Oct 31, 2021",79,1635638400
opel,-10.68453396,"Nov 7, 2021",78,1636243200
opel,-10.68453396,"Nov 14, 2021",74,1636848000
opel,-10.68453396,"Nov 21, 2021",72,1637452800
opel,-10.68453396,"Nov 28, 2021",68,1638057600
opel,-10.68453396,"Dec 5, 2021",69,1638662400
opel,-10.68453396,"Dec 12, 2021",62,1639267200
opel,-10.68453396,"Dec 19, 2021",62,1639872000
opel,-10.68453396,"Dec 26, 2021",71,1640476800
opel,-10.68453396,"Jan 2, 2022",80,1641081600
opel,-10.68453396,"Jan 9, 2022",76,1641686400
opel,-10.68453396,"Jan 16, 2022",74,1642291200
opel,-10.68453396,"Jan 23, 2022",76,1642896000
opel,-10.68453396,"Jan 30, 2022",79,1643500800
opel,-10.68453396,"Feb 6, 2022",78,1644105600
opel,-10.68453396,"Feb 13, 2022",82,1644710400
opel,-10.68453396,"Feb 20, 2022",69,1645315200
opel,-10.68453396,"Feb 27, 2022",66,1645920000
opel,-10.68453396,"Mar 6, 2022",72,1646524800
opel,-10.68453396,"Mar 13, 2022",76,1647129600
opel,-10.68453396,"Mar 20, 2022",75,1647734400
opel,-10.68453396,"Mar 27, 2022",77,1648339200
opel,-10.68453396,"Apr 3, 2022",76,1648944000
opel,-10.68453396,"Apr 10, 2022",79,1649548800
opel,-10.68453396,"Apr 17, 2022",85,1650153600
opel,-10.68453396,"Apr 24, 2022",74,1650758400
opel,-10.68453396,"May 1, 2022",79,1651363200
opel,-10.68453396,"May 8, 2022",78,1651968000
opel,-10.68453396,"May 15, 2022",77,1652572800
opel,-10.68453396,"May 22, 2022",75,1653177600
opel,-10.68453396,"May 29, 2022",71,1653782400
opel,-10.68453396,"Jun 5, 2022",73,1654387200
opel,-10.68453396,"Jun 12, 2022",76,1654992000
opel,-10.68453396,"Jun 19, 2022",77,1655596800
opel,-10.68453396,"Jun 26, 2022",74,1656201600
opel,-10.68453396,"Jul 3, 2022",77,1656806400
opel,-10.68453396,"Jul 10, 2022",79,1657411200
opel,-10.68453396,"Jul 17, 2022",75,1658016000
opel,-10.68453396,"Jul 24, 2022",74,1658620800
opel,-10.68453396,"Jul 31, 2022",82,1659225600
opel,-10.68453396,"Aug 7, 2022",77,1659830400
opel,-10.68453396,"Aug 14, 2022",72,1660435200
opel,-10.68453396,"Aug 21, 2022",74,1661040000
opel,-10.68453396,"Aug 28, 2022",72,1661644800
opel,-10.68453396,"Sep 4, 2022",72,1662249600
opel,-10.68453396,"Sep 11, 2022",72,1662854400
opel,-10.68453396,"Sep 18, 2022",68,1663459200
opel,-10.68453396,"Sep 25, 2022",71,1664064000
opel,-10.68453396,"Oct 2, 2022",70,1664668800
opel,-10.68453396,"Oct 9, 2022",75,1665273600
opel,-10.68453396,"Oct 16, 2022",78,1665878400
opel,-10.68453396,"Oct 23, 2022",74,1666483200
opel,-10.68453396,"Oct 30, 2022",79,1667088000
opel,-10.68453396,"Nov 6, 2022",75,1667692800
opel,-10.68453396,"Nov 13, 2022",76,1668297600
opel,-10.68453396,"Nov 20, 2022",69,1668902400
opel,-10.68453396,"Nov 27, 2022",66,1669507200
opel,-10.68453396,"Dec 4, 2022",66,1670112000
opel,-10.68453396,"Dec 11, 2022",65,1670716800
opel,-10.68453396,"Dec 18, 2022",68,1671321600
opel,-10.68453396,"Dec 25, 2022",74,1671926400
opel,-10.68453396,"Jan 1, 2023",75,1672531200
opel,-10.68453396,"Jan 8, 2023",76,1673136000
opel,-10.68453396,"Jan 15, 2023",74,1673740800
opel,-10.68453396,"Jan 22, 2023",80,1674345600
opel,-10.68453396,"Jan 29, 2023",78,1674950400
opel,-10.68453396,"Feb 5, 2023",78,1675555200
opel,-10.68453396,"Feb 12, 2023",81,1676160000
opel,-10.68453396,"Feb 19, 2023",83,1676764800
opel,-10.68453396,"Feb 26, 2023",82,1677369600
opel,-10.68453396,"Mar 5, 2023",72,1677974400
opel,-10.68453396,"Mar 12, 2023",83,1678579200
opel,-10.68453396,"Mar 19, 2023",82,1679184000
opel,-10.68453396,"Mar 26, 2023",79,1679788800
opel,-10.68453396,"Apr 2, 2023",81,1680393600
opel,-10.68453396,"Apr 9, 2023",84,1680998400
opel,-10.68453396,"Apr 16, 2023",80,1681603200
opel,-10.68453396,"Apr 23, 2023",80,1682208000
opel,-10.68453396,"Apr 30, 2023",78,1682812800
opel,-10.68453396,"May 7, 2023",82,1683417600
opel,-10.68453396,"May 14, 2023",80,1684022400
opel,-10.68453396,"May 21, 2023",77,1684627200
opel,-10.68453396,"May 28, 2023",77,1685232000
opel,-10.68453396,"Jun 4, 2023",80,1685836800
opel,-10.68453396,"Jun 11, 2023",77,1686441600
opel,-10.68453396,"Jun 18, 2023",79,1687046400
opel,-10.68453396,"Jun 25, 2023",77,1687651200
opel,-10.68453396,"Jul 2, 2023",83,1688256000
opel,-10.68453396,"Jul 9, 2023",82,1688860800
opel,-10.68453396,"Jul 16, 2023",80,1689465600
opel,-10.68453396,"Jul 23, 2023",78,1690070400
opel,-10.68453396,"Jul 30, 2023",79,1690675200
opel,-10.68453396,"Aug 6, 2023",78,1691280000
opel,-10.68453396,"Aug 13, 2023",82,1691884800
opel,-10.68453396,"Aug 20, 2023",76,1692489600
opel,-10.68453396,"Aug 27, 2023",82,1693094400
opel,-10.68453396,"Sep 3, 2023",81,1693699200
opel,-10.68453396,"Sep 10, 2023",76,1694304000
opel,-10.68453396,"Sep 17, 2023",77,1694908800
opel,-10.68453396,"Sep 24, 2023",77,1695513600
opel,-10.68453396,"Oct 1, 2023",76,1696118400
opel,-10.68453396,"Oct 8, 2023",72,1696723200
opel,-10.68453396,"Oct 15, 2023",76,1697328000
opel,-10.68453396,"Oct 22, 2023",78,1697932800
opel,-10.68453396,"Oct 29, 2023",86,1698537600
opel,-10.68453396,"Nov 5, 2023",85,1699142400
opel,-10.68453396,"Nov 12, 2023",84,1699747200
opel,-10.68453396,"Nov 19, 2023",83,1700352000
opel,-10.68453396,"Nov 26, 2023",77,1700956800
opel,-10.68453396,"Dec 3, 2023",77,1701561600
opel,-10.68453396,"Dec 10, 2023",73,1702166400
opel,-10.68453396,"Dec 17, 2023",71,1702771200
opel,-10.68453396,"Dec 24, 2023",77,1703376000
opel,-10.68453396,"Dec 31, 2023",76,1703980800
opel,-10.68453396,"Jan 7, 2024",85,1704585600
opel,-10.68453396,"Jan 14, 2024",79,1705190400
opel,-10.68453396,"Jan 21, 2024",80,1705795200
opel,-10.68453396,"Jan 28, 2024",82,1706400000
opel,-10.68453396,"Feb 4, 2024",88,1707004800
opel,-10.68453396,"Feb 11, 2024",89,1707609600
opel,-10.68453396,"Feb 18, 2024",85,1708214400
opel,-10.68453396,"Feb 25, 2024",87,1708819200
opel,-10.68453396,"Mar 3, 2024",83,1709424000
opel,-10.68453396,"Mar 10, 2024",83,1710028800
opel,-10.68453396,"Mar 17, 2024",80,1710633600
opel,-10.68453396,"Mar 24, 2024",82,1711238400
opel,-10.68453396,"Mar 31, 2024",85,1711843200
opel,-10.68453396,"Apr 7, 2024",82,1712448000
opel,-10.68453396,"Apr 14, 2024",85,1713052800
opel,-10.68453396,"Apr 21, 2024",81,1713657600
opel,-10.68453396,"Apr 28, 2024",85,1714262400
opel,-10.68453396,"May 5, 2024",87,1714867200
opel,-10.68453396,"May 12, 2024",80,1715472000
opel,-10.68453396,"May 19, 2024",79,1716076800
opel,-10.68453396,"May 26, 2024",79,1716681600
opel,-10.68453396,"Jun 2, 2024",80,1717286400
opel,-10.68453396,"Jun 9, 2024",78,1717891200
opel,-10.68453396,"Jun 16, 2024",73,1718496000
peugeot,1.847603245,"Jun 16, 2019",82,1560643200
peugeot,1.847603245,"Jun 23, 2019",86,1561248000
peugeot,1.847603245,"Jun 30, 2019",91,1561852800
peugeot,1.847603245,"Jul 7, 2019",90,1562457600
peugeot,1.847603245,"Jul 14, 2019",89,1563062400
peugeot,1.847603245,"Jul 21, 2019",92,1563667200
peugeot,1.847603245,"Jul 28, 2019",84,1564272000
peugeot,1.847603245,"Aug 4, 2019",91,1564876800
peugeot,1.847603245,"Aug 11, 2019",83,1565481600
peugeot,1.847603245,"Aug 18, 2019",88,1566086400
peugeot,1.847603245,"Aug 25, 2019",81,1566691200
peugeot,1.847603245,"Sep 1, 2019",88,1567296000
peugeot,1.847603245,"Sep 8, 2019",84,1567900800
peugeot,1.847603245,"Sep 15, 2019",83,1568505600
peugeot,1.847603245,"Sep 22, 2019",83,1569110400
peugeot,1.847603245,"Sep 29, 2019",82,1569715200
peugeot,1.847603245,"Oct 6, 2019",83,1570320000
peugeot,1.847603245,"Oct 13, 2019",85,1570924800
peugeot,1.847603245,"Oct 20, 2019",88,1571529600
peugeot,1.847603245,"Oct 27, 2019",98,1572134400
peugeot,1.847603245,"Nov 3, 2019",91,1572739200
peugeot,1.847603245,"Nov 10, 2019",88,1573344000
peugeot,1.847603245,"Nov 17, 2019",88,1573948800
peugeot,1.847603245,"Nov 24, 2019",88,1574553600
peugeot,1.847603245,"Dec 1, 2019",83,1575158400
peugeot,1.847603245,"Dec 8, 2019",77,1575763200
peugeot,1.847603245,"Dec 15, 2019",75,1576368000
peugeot,1.847603245,"Dec 22, 2019",82,1576972800
peugeot,1.847603245,"Dec 29, 2019",78,1577577600
peugeot,1.847603245,"Jan 5, 2020",80,1578182400
peugeot,1.847603245,"Jan 12, 2020",85,1578787200
peugeot,1.847603245,"Jan 19, 2020",84,1579392000
peugeot,1.847603245,"Jan 26, 2020",89,1579996800
peugeot,1.847603245,"Feb 2, 2020",92,1580601600
peugeot,1.847603245,"Feb 9, 2020",88,1581206400
peugeot,1.847603245,"Feb 16, 2020",92,1581811200
peugeot,1.847603245,"Feb 23, 2020",86,1582416000
peugeot,1.847603245,"Mar 1, 2020",90,1583020800
peugeot,1.847603245,"Mar 8, 2020",71,1583625600
peugeot,1.847603245,"Mar 15, 2020",55,1584230400
peugeot,1.847603245,"Mar 22, 2020",49,1584835200
peugeot,1.847603245,"Mar 29, 2020",48,1585440000
peugeot,1.847603245,"Apr 5, 2020",48,1586044800
peugeot,1.847603245,"Apr 12, 2020",53,1586649600
peugeot,1.847603245,"Apr 19, 2020",59,1587254400
peugeot,1.847603245,"Apr 26, 2020",60,1587859200
peugeot,1.847603245,"May 3, 2020",64,1588464000
peugeot,1.847603245,"May 10, 2020",67,1589068800
peugeot,1.847603245,"May 17, 2020",67,1589673600
peugeot,1.847603245,"May 24, 2020",80,1590278400
peugeot,1.847603245,"May 31, 2020",78,1590883200
peugeot,1.847603245,"Jun 7, 2020",84,1591488000
peugeot,1.847603245,"Jun 14, 2020",88,1592092800
peugeot,1.847603245,"Jun 21, 2020",87,1592697600
peugeot,1.847603245,"Jun 28, 2020",88,1593302400
peugeot,1.847603245,"Jul 5, 2020",92,1593907200
peugeot,1.847603245,"Jul 12, 2020",91,1594512000
peugeot,1.847603245,"Jul 19, 2020",97,1595116800
